,index,Author
2222.0,- [ سلافة الماغوط](name),
2223.0,- [ ألكسندر سيبل](name),
2225.0,- [ حسين مسعود أبو مدينة](name),
2227.0,- [ فهمي مقبل](name),
2228.0,- [ آمنة أبو حجر](name),
2230.0,- [ أمنة ابو حجر](name),
2231.0,- [ مفيد الزيدي](name),
2232.0,- [ أبو الريحان البيروني](name),
2233.0,- [ قحطان الحديثي](name),
2234.0,- [ مصطفى النجار ، محمد أبو مغلى](name),
2235.0,- [ أبي علي بن رسته ،  أحمد بن عمر](name),
2237.0,- [ كارستن نيبور](name),
2239.0,- [ نضال البزم](name),
2241.0,- [ سالم المعوش](name),
2245.0,- [ جعفر زهير فضل الله](name),
2247.0,- [ مصطفى محمود سبيتي](name),
2255.0,- [ كميل إفرام البستاني](name),
2257.0,- [ أيوب الحائري](name),
2259.0,- [ الليدي درور](name),
2261.0,- [ كلين دانيال](name),
2265.0,- [ مجموعة باحثين](name),
2267.0,- [ صالح ونيس عبد النبي](name),
2271.0,- [ منير العجلاني](name),
2273.0,- [ عبد العظيم كريمي](name),
2278.0,- [ لخضر بوزيد](name),
2283.0,- [ عباس العزاوي](name),
2287.0,- [ جان السالسي](name),
,- [nan](name),
2304.0,- [ عبد الرحمن حميدة](name),
2305.0,- [ كمال حمود](name),
2307.0,- [ سامي المغلوث](name),
2311.0,- [ كمال حمود](name),
2315.0,- [ كمال حمود](name),
2317.0,- [ سامي المغلوث](name),
2318.0,- [ كمال حمود](name),
2319.0,- [ شوقي أبو خليل](name),
2321.0,- [ نضال البزم](name),
2322.0,1,
2323.0,- [ جين ويبستر](name),
2324.0,1,
2325.0,1,
2326.0,- [ هوبير فيدرين ، باسكال بونيفاس](name),
2327.0,1,
2328.0,1,
2329.0,- [ كمال حمود](name),
2330.0,1,
2331.0,- [ هيئة التحرير في أكاديميا](name),
2332.0,- [ سيف الدين الكاتب](name),
2333.0,- [ محمد نصر ، نقولا زياده](name),
2335.0,- [ ماجد شبر](name),
2336.0,- [ محمد الفرا](name),
2338.0,1,
2341.0,- [ فيكتور هوجو](name),
2344.0,- [ طارق  الحمداني](name),
2345.0,- [ حسن سلهب](name),
2347.0,- [ ملا.ع.كردي](name),
2351.0,- [ إسماعيل الأكوع](name),
2352.0,- [ محمود شاكر](name),
2356.0,- [ محمد عبد الرزاق العوفي](name),
2357.0,- [ جليلي جليل](name),
2360.0,- [ أليف شافاك](name),
2361.0,- [ طارق  الحمداني](name),
2364.0,- [ طارق  الحمداني](name),
2365.0,- [ حسن سلهب](name),
2367.0,- [ حسان حلاق](name),
2371.0,- [ إسماعيل الأكوع](name),
2372.0,- [ محمود شاكر](name),
2376.0,- [ محمد عبد الرزاق العوفي](name),
2377.0,- [ جليلي جليل](name),
2379.0,- [ هادية سنو](name),
2380.0,- [ بينول](name),
2384.0,- [ سمر براج](name),
2385.0,- [ فيكتور هوجو](name),
2386.0,- [ أمل طوقان](name),
2387.0,- [ سمر براج](name),
,- [nan](name),
,- [nan](name),
2391.0,- [ شيرين إيبش](name),
2392.0,- [ مكتبة جرير](name),
2395.0,- [ سناء شباني](name),
,- [nan](name),
,- [nan](name),
2398.0,- [ مأمون عدوان](name),
2399.0,- [ سامي بو عتمة](name),
2400.0,- [ علي الشرقاوي](name),
2401.0,- [ حسن عبد الله](name),
2402.0,- [ جيكر خورشيد](name),
2405.0,- [ هيثم الخواجة](name),
2406.0,- [ وليد طاهر](name),
2407.0,- [ أولوف ، لينا لاندستروم](name),
,- [nan](name),
2412.0,- [ نجلاء نصير بشور](name),
2413.0,1,
2414.0,- [ مايا مولوي ناصر](name),
,- [nan](name),
2419.0,- [ نجلاء نصير بشور](name),
2420.0,- [ لينة دسوقي](name),
2421.0,- [ سارة غولدن](name),
2422.0,- [ ندين معتوق شلهوب وريّا أكرم صعب](name),
2427.0,1,
2429.0,- [ مالك العامري](name),
2430.0,- [ سناء علي الحركه](name),
2431.0,- [ فاطمة شرف الدين](name),
2432.0,1,
2433.0,- [ لوركا سبيتي](name),
2436.0,- [ محمد الغزي](name),
2438.0,1,
2439.0,- [ كريستوف شفاردون](name),
2443.0,- [ كارولين حمادة](name),
2444.0,- [ لما عازار](name),
,- [nan](name),
2449.0,- [ جليل خزعل](name),
,- [nan](name),
2452.0,- [ نجلاء نصير بشور](name),
2453.0,1,
2454.0,- [ فريق أصالة التربوي](name),
2457.0,- [ خديجة حيدورة](name),
2458.0,- [ مجموعة مؤلفين](name),
2460.0,- [ ندين معتوق شلهوب وريّا أكرم صعب](name),
2462.0,1,
2464.0,- [ ساندرا وايدنر](name),
2465.0,- [ فلورا مجدلاوي](name),
2466.0,- [ جنان حشاش](name),
2467.0,- [ أوسكار برينيفييه](name),
2468.0,1,
2469.0,- [ سمر طاهر](name),
2470.0,1,
2471.0,- [ فيليشيا لو](name),
2473.0,- [ علا حسامو](name),
2474.0,1,
2476.0,- [ ياسر سلامة](name),
2477.0,- [ سفين نوردنفيست](name),
2479.0,1,
2480.0,- [ نايلة عجة](name),
2482.0,1,
2483.0,- [ هيرجيه](name),
2484.0,1,
2487.0,- [ سلمى العابد](name),
,- [nan](name),
2490.0,- [ مؤنس الرزاز](name),
2491.0,- [ ميتش غولدش](name),
2492.0,- [ فريق أصالة التربوي](name),
2496.0,1,
2497.0,- [ فاتن طوباسي ، ريم بدر](name),
2498.0,- [ أمل علم الدين أرناؤوط](name),
2499.0,- [ نجلاء نصير بشور](name),
2501.0,- [ ندين معتوق شلهوب وريّا أكرم صعب](name),
2502.0,- [ حصة العوضي](name),
2503.0,- [ ياسر الشامي](name),
2504.0,- [ فاطمة شرف الدين](name),
2506.0,- [ لينا كيلاني](name),
2507.0,- [ مايكل موربورغو](name),
2508.0,- [ أنطوان الشرتوني](name),
2510.0,1,
2511.0,- [ ريم القرق](name),
2513.0,- [ لي مي آي](name),
2515.0,1,
2516.0,- [ نداء فتحي قناديلو](name),
,- [nan](name),
2521.0,1,
2522.0,- [ إياس ناصر](name),
2523.0,- [ فاطمة كمون](name),
2524.0,1,
2525.0,- [ صفاء عمير](name),
2526.0,- [ تييري كورتان](name),
2527.0,- [ دنيازاد السعدي](name),
2528.0,1,
2529.0,- [ رامه عمر](name),
2530.0,1,
2531.0,- [ نجلاء نصير بشور](name),
2532.0,1,
2533.0,- [ كارولين حمادة](name),
2534.0,1,
2537.0,- [ محيي الدين الشامي ، نبيل قدوح](name),
2538.0,- [ نجلاء نصير بشور](name),
2539.0,- [ أستريد ليندجرين](name),
2540.0,- [ رمزي مكاوي](name),
2542.0,- [ منى ياسر خماش](name),
2543.0,1,
2544.0,- [ فلورا مجدلاوي](name),
2546.0,- [ سناء شباني](name),
2548.0,1,
2549.0,- [ لما عازر](name),
2550.0,- [ محي الدين اللباد](name),
2551.0,- [ مارغريت غالو](name),
2552.0,- [ إبراهيم النملة](name),
2554.0,- [ أنطوان الشرتوني](name),
2559.0,- [ سدني كلاينهنز](name),
2560.0,- [ رؤيا الحاج](name),
,- [nan](name),
2562.0,1,
2563.0,- [ زينب حبش](name),
2564.0,1,
2565.0,- [ رنده كوراني](name),
2566.0,- [ ساندرا وايدنر](name),
2567.0,- [ إيمان الخطيب](name),
,- [nan](name),
2569.0,- [ كاتي خطار](name),
2571.0,- [ كارولين حمادة](name),
2572.0,- [ سوزان بلاكابي](name),
2573.0,- [ عثمان محادين](name),
2575.0,1,
2577.0,1,
2578.0,- [ نجلاء نصير بشور](name),
2579.0,- [ طارق البكري](name),
2580.0,- [ د. محمد الدرويش](name),
2581.0,- [ خديجة حيدورة](name),
2582.0,1,
2583.0,- [ فاديا قرعان](name),
2585.0,- [ جورج أبو زيد](name),
2586.0,- [ محمد سوداني](name),
2588.0,1,
2590.0,- [ ياسر سلامة](name),
2591.0,- [ حرب حرب](name),
2592.0,- [ دبي شابيرو](name),
2593.0,- [ غالية مصر وماهر غبور](name),
,- [nan](name),
2596.0,- [ نادية بوده](name),
,- [nan](name),
2601.0,- [ صوفي جايلز](name),
2602.0,1,
2603.0,- [ زكريا محمد](name),
2604.0,1,
2605.0,- [ أحمد طي](name),
2608.0,1,
2609.0,- [ نجلاء نصير بشور](name),
2610.0,- [ نهى طبارة حمود](name),
2611.0,- [ أمل علم الدين أرناؤوط](name),
2612.0,- [ فاطمة شرف الدين](name),
2613.0,- [ فاطمة شرف الدين](name),
,- [nan](name),
2615.0,- [ سيرج تيسيرون](name),
2617.0,- [ شيرين إيبش](name),
2618.0,- [ تغريد النجار](name),
2619.0,- [ جاين مانرز](name),
,- [nan](name),
2621.0,- [ مكتبة جرير](name),
2622.0,- [ ديزني](name),
2623.0,1,
2624.0,- [ ماري فرانس هازبروك](name),
2625.0,- [ رمزي مكاوي](name),
2627.0,- [ ياسر الشامي](name),
2629.0,- [ ساندرا شلغين](name),
2632.0,1,
2633.0,- [ شيخة الزيارة](name),
2635.0,1,
2636.0,- [ موزة القايدي](name),
2638.0,- [ أولوف ، لينا لاندستروم](name),
2639.0,- [ نهضة مصر](name),
2640.0,- [ ياسر سالم](name),
,- [nan](name),
2644.0,- [ خالد جمعة](name),
2646.0,- [ جيكر خورشيد](name),
,- [nan](name),
2650.0,- [ نجلاء نصير بشور](name),
2651.0,- [ جيكر خورشيد](name),
2653.0,- [ سناء شباني](name),
2654.0,- [ عبد الفتاح أبو معال](name),
2655.0,- [ فاطمة شرف الدين](name),
2656.0,- [ Disney](name),
2658.0,1,
2659.0,- [ مهند العاقوص](name),
2660.0,- [ سمر برّاج](name),
2661.0,1,
2663.0,- [ مجموعة من المؤلفين](name),
2665.0,- [ سناء شباني](name),
2666.0,- [ زكريا محمد](name),
2669.0,- [ عبدالرحمن منيف](name),
2670.0,- [ كارولين حمادة](name),
2671.0,- [ صبحي سليمان](name),
2673.0,- [ أسماء الزرعوني](name),
,- [nan](name),
2675.0,- [ دايفد أورم](name),
2679.0,1,
2680.0,- [ نجلاء نصير بشور](name),
2682.0,- [ فاضل الكعبي](name),
2683.0,- [ كيفن بول](name),
2684.0,- [ غادة نصار](name),
2686.0,- [ مجموعة من المؤلفين](name),
2688.0,- [ مجموعة من المؤلفين](name),
2689.0,- [ كليفورد هوارد](name),
2692.0,- [ ستيرنبرج ، لويز سبير](name),
2693.0,- [ علي حمزة](name),
2695.0,- [ جلال الدين السيوطي](name),
2696.0,- [ فيل تشامبرز](name),
2697.0,- [ مجموعة من المؤلفين](name),
2699.0,- [ أمرام إيفانوف](name),
2700.0,- [ صبري القباني](name),
2701.0,- [ ماجدة الصرايرة ، فرح أبو شمالة](name),
2702.0,- [ هاني عرموش](name),
2706.0,- [ خليل تادرس](name),
2708.0,- [ محيي الدين عطية](name),
2712.0,- [ بيل هاندلي](name),
2713.0,- [ إبراهيم محمود](name),
2715.0,- [ نبيلة اسبانيولي](name),
2716.0,- [ انطوان رزق الله مشاطي](name),
2718.0,- [ محمد حسين](name),
2719.0,- [ سليمان القاضي ](name),
2720.0,- [ فوزية الدريع](name),
2721.0,- [ يوسف ادريسxa0](name),
2722.0,- [ عبد الرحمن عبد الخالق](name),
2724.0,- [ محمد كشك](name),
2725.0,- [ نوال السعداوي](name),
2726.0,- [ نوال السعداوي](name),
2727.0,- [ خليل تادرس](name),
2729.0,- [ شاكر بك الخوري](name),
2730.0,- [ نوال السعداوي](name),
2731.0,- [ ماري ستوبس](name),
2732.0,- [ خليل تادروس](name),
2733.0,- [ عبد الرحمن عبد الخالق](name),
2734.0,- [ عبده عيسى](name),
2735.0,- [ سعيد العذاري](name),
2737.0,- [ سبيرو فاخوري](name),
2739.0,- [ ربيع الحاج حسن](name),
2741.0,- [ رياض الشربجي](name),
2742.0,- [ جمال عبيد](name),
2743.0,- [ أحمد حجازي](name),
2744.0,- [ محمود أبو الرب](name),
2745.0,- [ جان مينو](name),
2748.0,- [ كلير بنسون](name),
2749.0,- [ سعاد الداوود](name),
2750.0,- [ شيري هاب](name),
2755.0,- [ ناهد الحسن ، دعاء طنطاوي](name),
,- [nan](name),
2759.0,- [ ميس درس](name),
2761.0,- [ أحمد حجازي](name),
2762.0,- [ صوفي لاكوست](name),
2763.0,- [ يوسف الشرفاء](name),
2764.0,- [ عبير حسن](name),
2769.0,- [ خلود سمير](name),
2771.0,- [ ليلى عبيد](name),
2772.0,- [ صبحي العيد](name),
2773.0,- [ أحمد حجازي](name),
2774.0,- [ عبير حسن](name),
2775.0,- [ عبير حسن](name),
2776.0,- [ سارة مشعل](name),
2777.0,- [ آلاء العيسى](name),
2778.0,- [ صوفي لاكوست](name),
2780.0,- [ بوبي براون ، آن ماري إيفرسون](name),
2782.0,- [ رمضان غانم](name),
2783.0,- [ صبحي العيد](name),
2784.0,- [ آن دوفور ، دانيال فيستي](name),
2787.0,- [ دعاء طنطاوي](name),
2790.0,- [ جايلورد هوزر](name),
2792.0,- [ أيزابيل شيكو](name),
2793.0,- [ نتاليا بشارة](name),
2794.0,- [ دلال جرار](name),
2795.0,- [ منال البحيصي](name),
2796.0,- [ باسمة واخرو](name),
2797.0,- [ عبير حسن](name),
2798.0,- [ وائل الفاعوري](name),
2799.0,- [ دينا مزاوي](name),
2800.0,- [ اعتدال عبدالله](name),
2801.0,- [ اعتدال عبدالله](name),
2804.0,- [ هيفاء الأشقر](name),
2806.0,- [ إيناس بركات](name),
2808.0,- [ صبري القباني](name),
,- [nan](name),
2810.0,- [ جون جراي](name),
2811.0,- [ جين ويبستر](name),
2812.0,- [ فيكتور هوجو](name),
2815.0,- [ يوسف الناجي](name),
2817.0,- [ عصمت عبودي](name),
2818.0,- [ يوسف الناجي](name),
2819.0,- [ راشد السهل](name),
2820.0,- [ أبي حيان التوحيدي](name),
2822.0,- [ عبير النحاس](name),
2823.0,- [ ريتشارد كارلسون ، كريستين كارلسون](name),
2824.0,- [ مروان الشعار](name),
2825.0,- [ غاري تشابمان](name),
2826.0,- [ أحمد رجب](name),
2828.0,- [ هاوارد جيه موريس ، جينى لى](name),
2829.0,- [ عائشة شماع](name),
2831.0,- [ جين ويبستر](name),
2832.0,- [ فيكتور هوجو](name),
2833.0,- [ جون جراي](name),
2837.0,- [ مسعودي يوسف](name),
2838.0,- [ يوسف الناجي](name),
2839.0,- [ راشد السهل](name),
2840.0,- [ أبي حيان التوحيدي](name),
2842.0,- [ عبير النحاس](name),
2843.0,- [ ريتشارد كارلسون ، كريستين كارلسون](name),
2844.0,- [ مروان الشعار](name),
2845.0,- [ غاري تشابمان](name),
2846.0,- [ أحمد رجب](name),
2848.0,- [ هاوارد جيه موريس ، جينى لى](name),
2849.0,- [ عائشة شماع](name),
2850.0,- [ جان نيلسن  ، لين لوت](name),
2851.0,- [ البروفيسور فرنسوا شارمان](name),
2852.0,- [ فاطمة شرف الدين](name),
2853.0,- [ محمد أحمد زناتي](name),
2854.0,- [ حواء أهلي](name),
2856.0,- [ جمال الشحي ، محمد خميس](name),
2858.0,- [ سائر بصمه جي](name),
2859.0,- [ جمال الشحي ، محمد خميس](name),
2861.0,- [ هارفي كارب](name),
2863.0,- [ هدى  القدومي](name),
2868.0,- [ حسام الأحمد](name),
2869.0,- [ نبيل الأحمر](name),
2870.0,- [ صالحة الحليان](name),
2871.0,- [ أحمد الزبادي ، هشام الخطيب](name),
2874.0,- [ رانيا ضاهر](name),
2875.0,- [ نبيلة إسبانيولي](name),
2877.0,- [ رافدة الحريري](name),
2878.0,- [ رقية السعدي](name),
2879.0,- [ أحمد الشميلي](name),
2880.0,- [ فريدريك بريتمان](name),
2882.0,- [ مجموعة من المؤلفين](name),
2886.0,- [ ليندا بلير](name),
2888.0,- [ عبد الرزاق الدليمي ، عبير مجلي ابو دية](name),
,- [nan](name),
2890.0,- [ محمود الرجبي](name),
2895.0,- [ فرنسوا إيتيان](name),
2897.0,- [ ماهر العربي](name),
2899.0,- [ غير متوفر](name),
2900.0,- [ كريستوف شفاردون](name),
2901.0,- [ جاك ماري باردانتزيف](name),
2903.0,- [ كلوديا لويد](name),
2904.0,- [ محمد مبيض](name),
2906.0,- [ جين توينج](name),
2907.0,- [ دعاء مطير](name),
2908.0,- [ نورة القرني](name),
2909.0,- [ خلود الهاجري](name),
2910.0,- [ وفاء مزغاني ، محمد الشيباني](name),
2912.0,- [ كلوديا لويد](name),
2913.0,- [ جانيت هول](name),
2915.0,- [ أندرو فولر](name),
2916.0,- [ رندة كوراني](name),
2919.0,- [ البروفيسور فرنسوا شارمان](name),
2921.0,- [ تينا نوبولا](name),
2924.0,- [ سارة لويس](name),
2926.0,- [ محمود الرجبي](name),
2929.0,- [ إبراهيم الخطيب ، زهدي عيد](name),
2930.0,- [ همسة يونس](name),
2932.0,- [ منى العتيبي](name),
2933.0,- [ تشيماماندا نغوزي أديتشي](name),
2934.0,- [ سعادة أبو عراق](name),
2936.0,- [ دار الفراشة](name),
2938.0,- [ شيماء المرزوقي](name),
2939.0,- [ محمد خطاب ، أحمد عبد الكريم](name),
2941.0,- [ دومينيك مارس ، سيرج بلوك](name),
2942.0,- [ شيلا إليسون ، باربرا آن بارنيت](name),
2943.0,- [ مجموعة من الأطباء المختصين](name),
2945.0,- [ لؤي أبو لطيفة](name),
2948.0,- [ خالد حنفى](name),
2949.0,- [ يزن عبده](name),
2951.0,- [ محمد بن جرش](name),
2952.0,- [ مجموعة من المؤلفين](name),
2956.0,- [ عبد الرحمن بديوي](name),
2957.0,- [ وفاء بنت حافظ العويضي ، حنان بنت عبد الجليل نجم الدين](name),
2958.0,- [ عبد الغفار الشيزاوي](name),
2959.0,- [ غيميت رسبلاندي-تاي](name),
2961.0,- [ كلوديا لويد](name),
2962.0,- [ فرنسوا ايتيان](name),
2963.0,- [ روبن ماكلور](name),
2964.0,- [ كريستوف شفاردون](name),
2965.0,- [ خلود الحميدي](name),
2968.0,- [ جاك باردانتزيف](name),
2969.0,- [ هايم جينو](name),
2970.0,- [ كلوديا لويد](name),
2972.0,- [ روزا باروسيو](name),
2973.0,- [ جين نيلسن ، ماري نيلسن ، براد](name),
2975.0,- [ أحمد حجازي](name),
2976.0,- [ عائشة العاجل](name),
2978.0,- [ فرنسوا ايتيان](name),
2979.0,- [ فاطمة شرف الدين](name),
2981.0,- [ فاطمة الغافري](name),
2982.0,- [ يزن عبده](name),
2983.0,- [ فاطمة المزروعي](name),
2984.0,- [ محمود الرجبي](name),
2987.0,- [ سعيد العزة](name),
2988.0,- [ هارفي كارب](name),
2990.0,- [ سمر  براج](name),
2994.0,- [ شيريل ايروين](name),
2995.0,- [ دينا عبد المنعم](name),
2996.0,- [ إيمان الكعبي](name),
2997.0,- [ إبراهيم الخطيب ، أحمد الزبادي](name),
2999.0,- [ سيندى هاينز](name),
3000.0,- [ سلمى قريطم](name),
3001.0,- [ عريب محمد](name),
3002.0,- [ محمد أبو الكرام](name),
3003.0,- [ إيمان الخفاف](name),
3004.0,- [ نجيب الكيلاني](name),
3005.0,- [ أسماء السويدي](name),
3008.0,- [ مجموعة من المؤلفين](name),
3011.0,- [ أنجيلا ميديسي](name),
3012.0,- [ هالة  حسين](name),
3013.0,- [ خلود سمير وملك عبد الرحمن](name),
3016.0,- [ واين داير](name),
3017.0,- [ جيرار بليوندينو](name),
3018.0,- [ بول آكستل](name),
3020.0,- [ ريناد خالد](name),
3021.0,- [ خالد البارقي](name),
3022.0,- [ عبد الرحمن ندا](name),
3023.0,- [ ميجيل انخيل جونثالث](name),
3027.0,- [ فرنسوا ايتيان](name),
3029.0,- [ برونو مسكت ، مانوا بوستر](name),
3030.0,- [ ماري الين](name),
3031.0,- [ خلود الحميدي](name),
3032.0,- [ زكريا هيبة ، صلاح معمار](name),
3033.0,- [ عبدالعزيز المسلم](name),
3035.0,- [ فاطمة شرف الدين](name),
3037.0,- [ جانيت هال](name),
3038.0,- [ سمر طاهر](name),
3039.0,- [ مجموعة مختصين في علم النفس](name),
3040.0,- [ مهدي عبيد](name),
3045.0,- [ فاطمة شرف الدين](name),
3046.0,- [ محمد ديماس](name),
3047.0,- [ جمال الشحي ، محمد خميس](name),
3048.0,- [ خولة الساحوري](name),
3049.0,- [ أمل حسونه](name),
3050.0,- [ ناصر الخوالدة ، صالح الداهري](name),
3053.0,- [ مجموعة من المؤلفين](name),
3056.0,- [ هداية الله الشاش](name),
3057.0,- [ رانيا ضاهر](name),
3058.0,- [ أحمد دحبور](name),
3060.0,- [ رافدة الحريري](name),
3062.0,- [ أمل الشامسي](name),
3063.0,- [ مجموعة من المؤلفين](name),
3064.0,- [ خالد الجابري](name),
3065.0,- [ مجموعة من المؤلفين](name),
3068.0,- [ عبير منسي](name),
3069.0,- [ مروة الشناوي](name),
3071.0,- [ محمود الرجبي](name),
3072.0,- [ أكرم عثمان](name),
3074.0,- [ مجموعة من المؤلفين](name),
3075.0,- [ محمد الصواف](name),
3076.0,- [ محمود الرجبي](name),
3077.0,- [ صفاء صفوت](name),
3078.0,- [ هدى بشير](name),
3079.0,- [ غيميت رسبلاندي-تاي](name),
3080.0,- [ كانتان غريبان](name),
3081.0,- [ فرنسوا ايتيان](name),
3082.0,- [ كلوديا لويد](name),
3087.0,- [ نهاد عبده](name),
3088.0,- [ منال الغداني](name),
3089.0,- [ كانتان غريبان](name),
3090.0,- [ خضر حمود](name),
3091.0,- [ كلوديا لويد](name),
3092.0,- [ هارفي كارب](name),
3093.0,- [ روبن بوك](name),
3094.0,- [ إلين روز جليكمان](name),
3097.0,- [ نبيلة غلام](name),
3098.0,- [ البروفيسور فرنسوا شارمان](name),
3100.0,- [ فاطمة شرف الدين](name),
3105.0,- [ محمود الرجبي](name),
3107.0,- [ جمال الشحي ، محمد خميس](name),
3108.0,- [ مجموعة من المؤلفين](name),
3109.0,- [ كلايف ويتشيلو](name),
3111.0,- [ سمر  براج](name),
3112.0,- [ سونغ - اون كانغ](name),
3113.0,- [ ميساء سمير](name),
3115.0,- [ حسن الهجان](name),
3118.0,- [ مريم بالحايمة](name),
3119.0,- [ مجموعة من المؤلفين](name),
3123.0,- [ خولة علي](name),
3124.0,- [ محمد الهويمل](name),
3125.0,- [ شادي الحروب](name),
3126.0,- [ رافده الحريري](name),
3127.0,- [ إيناس خليفة](name),
3128.0,- [ مجموعة](name),
3130.0,- [ بدرية الشامسي](name),
,- [nan](name),
3135.0,- [ ذياب أبوسارة](name),
3137.0,- [ حذيفة عبد المعطي](name),
3140.0,- [ روجيه بيرون](name),
3141.0,- [ كلوديا لويد](name),
3142.0,- [ إمتثال زين الدين](name),
3143.0,- [ ديبورا ستيورات](name),
3146.0,- [ أكرم عثمان](name),
3147.0,- [ محمد قاسم ، محمد المخلافي ، كريمة المزروعي](name),
3149.0,- [ أوفو روزاتي](name),
3151.0,- [ علي خليفة](name),
3153.0,- [ كاترين ريجوليه](name),
3154.0,- [ سلوى ماجد](name),
3155.0,- [ يوسف بعدراني](name),
3156.0,- [ عدنان السباعي](name),
3159.0,- [ فيكتور سمير نوف](name),
3160.0,- [ سعاد مفلح](name),
3161.0,- [ اديل حمدان تقي الدين](name),
3162.0,- [ إيمان بقاعي](name),
3163.0,- [ موزة المالكي](name),
3164.0,- [ لطفي الشربيني](name),
3165.0,- [ جين برايس](name),
3167.0,- [ مها فاخوري](name),
3168.0,- [ كارول زمرود](name),
3169.0,- [ محمد رمال](name),
,- [nan](name),
3173.0,- [ هيام رزق ، معصومة علامة](name),
3174.0,- [ أنا كابيلا](name),
3175.0,- [ ريتشارد دوكينز](name),
3176.0,- [ نزار أباظة](name),
3177.0,- [ محسن النوري الموسوي](name),
3181.0,- [ محمود بن الشريف](name),
3182.0,- [ فدوى حلمي](name),
3183.0,- [ عبد الفتاح دويدار](name),
3184.0,- [ ربى ناصر المصري الشعراني](name),
3185.0,- [ جاسم محمد المطوع](name),
3186.0,- [ علي عثمان](name),
3187.0,- [ مظاهري](name),
3189.0,- [ يوسف مدن](name),
3190.0,- [ مرتضى مطهري](name),
3191.0,- [ نوال السعداوي](name),
3192.0,- [ محمد المسدي](name),
3193.0,- [ جرمين تيليون](name),
3194.0,- [ راشيل كارتر](name),
3195.0,- [ فرنسوا ايتيان](name),
3196.0,- [ إيلانور جاكسن](name),
3197.0,- [ سناء شباني](name),
3198.0,- [ حسان جعفر](name),
3200.0,- [ نزيه الكيالي](name),
3202.0,- [ حسون البطاط](name),
3203.0,- [ فارس العمارات](name),
3204.0,- [ فرنسوا ايتيان](name),
3206.0,- [ عكاشة الطيبي](name),
3209.0,- [ توفيق بو خضر](name),
3211.0,- [ عائشة حسن](name),
3214.0,- [ محمد حام الناصر](name),
3215.0,- [ سميرة شهاب الدين](name),
3216.0,- [ مسارو إيبوكا](name),
3219.0,- [ ت. بري برازلتون](name),
3220.0,- [ مختار سالم](name),
3221.0,- [ روجيه الخوري](name),
3222.0,- [ راشيل كارتر](name),
3224.0,- [ آمنة محمد](name),
3225.0,- [ جيتر](name),
3226.0,- [ وليد قمحية](name),
3228.0,- [ محمد النابلسي](name),
3230.0,- [ صدوف كمال، سيما عثمان](name),
3232.0,- [ حسان جعفر](name),
3233.0,- [ باتريسيا دولاهي](name),
3234.0,1,
3235.0,- [ خالد سيد علي](name),
3237.0,- [ جميلة الشامسي](name),
3238.0,- [ أحمد آباش](name),
3241.0,- [ سميح خوري](name),
3242.0,- [ أتناس كتسولوف](name),
3243.0,- [ أمين بركات](name),
,- [nan](name),
3245.0,- [ روزينا غونزالس](name),
3246.0,- [ آن شابيرو](name),
3248.0,- [ إشراف الحسناوي](name),
3249.0,- [ فرنسوا ايتيان](name),
3251.0,- [ بثينة كحيل](name),
3252.0,- [ سناء الخولي](name),
3253.0,- [ مكسيم غوركيxa0](name),
3255.0,- [ دوريس بوسر](name),
3256.0,- [ محمود مهدي الاستانبولي](name),
3257.0,- [ البزري](name),
3259.0,- [ سوسن رواس](name),
3260.0,1,
3262.0,- [ إبراهيم الجمل](name),
3263.0,- [ منال يونس عبد الرزاق الألوسي](name),
3264.0,- [ كارميندي](name),
3266.0,- [ محمد رضا الأنصاري](name),
3267.0,- [ إليزابيث بانتلي](name),
3269.0,- [ مارجي بولدن](name),
3270.0,- [ فتنة مسيكة](name),
3272.0,- [ مرتضى مطهري](name),
3273.0,- [ خير الدين الزيلغ](name),
3274.0,- [ مارلين ب. سيلفانا](name),
3276.0,- [ جماعة من الاختصاصيين](name),
3277.0,- [ تانيا بودن](name),
3278.0,- [ فاديا عبدوش](name),
3279.0,- [ خولة القزويني](name),
3282.0,1,
3284.0,- [ وسيلة العلمي](name),
3285.0,- [ ديان تيلمان ، ديانا هسو](name),
3286.0,- [ محمد رفعت](name),
3287.0,- [ إحسان أحمد](name),
3288.0,- [ طالبات المعهد](name),
3289.0,- [ نوري الحافظ](name),
3290.0,- [ جيري وايكوف ، بربارة أونيل](name),
3291.0,- [ زهير غلاييني](name),
3292.0,- [ فرنسوا ايتيان](name),
3293.0,- [ إلهام منصور](name),
3294.0,- [ سوسن فهد الحوال](name),
3295.0,- [ كوستي بندلي](name),
3296.0,- [ جاك واينبرغ](name),
3297.0,- [ غادة يوسف جمشير](name),
3298.0,- [ صوفي لاكوست](name),
3300.0,- [ بسام خضرة](name),
3301.0,- [ هيام رزق ، معصومه علامه](name),
3303.0,- [ علي حسن غلوم](name),
3304.0,1,
3307.0,- [ حنان لاشين](name),
3308.0,- [ عبد الرحمن المحمدي](name),
3309.0,- [ جوليا سويفت](name),
3310.0,- [ صابر طعيمة](name),
3312.0,- [ هدى عبد الرحمن](name),
3315.0,- [ أمينة أديب قبيسي](name),
3316.0,- [ دلاور محمد صابر](name),
3317.0,- [ محمد أحمد زناتي](name),
3318.0,- [ جمال الحوت](name),
3320.0,- [ موضي الزهراني](name),
3321.0,- [ كاظم حطيط](name),
3323.0,- [ محمد العويد](name),
3324.0,- [ مالك شبل](name),
3325.0,- [ صالح بن إبراهيم البليهي](name),
